iter	RMSE
165	0.001461067491
166	0.001447177556
167	0.001435989955
168	0.001419425105
169	0.001401268739
170	0.001394813922
171	0.001382729223
172	0.001365565698
173	0.001353491994
174	0.001342527501
175	0.001328229024
176	0.001317375494
177	0.001304922021
178	0.001292712484
179	0.00127773463
180	0.001266041321
181	0.001258081309
182	0.001254992788
183	0.001247228796
184	0.001238998553
185	0.001236523461
186	0.00123103701
187	0.001214098569
188	0.001206029332
189	0.001196608378
190	0.001193532959
191	0.001191806427
192	0.001188440951
193	0.00117771644
194	0.001174899466
195	0.001161761501
196	0.001153463839
197	0.001151633869
198	0.001146290398
199	0.001140304593
200	0.001128954067
201	0.001118203051
202	0.001107494635
203	0.001104472612
204	0.001095546027
205	0.001087316157
206	0.00107787396
207	0.001071215532
208	0.001063105547
209	0.001056612337
210	0.001051183995
211	0.001045284253
212	0.001042618062
213	0.001037921506
214	0.001027878867
215	0.001018582947
216	0.001016048561
217	0.001009149916
218	0.0009988351722
219	0.0009880411603
220	0.0009788770181
221	0.0009759522519
222	0.000968962201
223	0.0009594608987
224	0.0009462494347
225	0.0009433702414
226	0.0009333311907
227	0.0009302136722
228	0.0009244247347
229	0.000911901437
230	0.0009037876142
231	0.000898465599
232	0.0008914407525
233	0.0008834914606
234	0.0008762282338
235	0.00087342816
236	0.0008683202742
237	0.0008624645854
238	0.000854498956
239	0.0008476145388
240	0.000840477718
241	0.0008304115533
242	0.0008210761629
243	0.0008148057051
244	0.00080660024
245	0.0007946151359
246	0.0007891249818
247	0.0007865815839
248	0.0007815172884
249	0.0007745087135
250	0.000767474056
251	0.0007602875201
252	0.0007537488926
253	0.0007479053084
254	0.0007441991947
255	0.0007345312492
256	0.000729884852
257	0.0007272551775
258	0.0007169975332
259	0.0007116611811
260	0.0007027830659
261	0.0006990710405
262	0.0006949081371
263	0.0006890912073
264	0.0006829289274
265	0.0006817428486
266	0.0006749948221
267	0.0006690669112
268	0.0006605105663
269	0.000655134554
270	0.0006499414668
271	0.0006418665888
272	0.0006398328134
273	0.0006370423496
274	0.0006297237264
275	0.0006264199025
276	0.0006219349335
277	0.0006158756548
278	0.0006115350732
279	0.0006092804626
280	0.0006046932352
281	0.0005971321245
282	0.0005908687882
283	0.000584675208
284	0.0005781142028
285	0.0005721871806
286	0.0005696524612
287	0.0005650237752
288	0.0005639095424
289	0.0005611136857
290	0.0005566418184
291	0.0005526023971
292	0.0005473848998
293	0.0005439767349
294	0.000539969848
295	0.0005381029106
296	0.0005367272581
297	0.000533023287
298	0.0005305423881
299	0.0005254347386
300	0.0005227383708
301	0.0005196977924
302	0.000515183866
303	0.0005111039104
304	0.0005070060508
305	0.0005038279239
306	0.0004985490174
307	0.0004947877631
308	0.0004931589484
309	0.0004899374007
310	0.0004856685507
311	0.0004815704236
312	0.0004759340996
313	0.0004709482994
314	0.0004679414118
315	0.000463927068
316	0.0004602712372
317	0.0004586932261
318	0.0004579588602
319	0.0004558304458
320	0.0004552872632
321	0.0004516219514
322	0.0004467287243
323	0.0004445108933
324	0.0004427918948
325	0.0004393832185
326	0.0004350684172
327	0.0004325004092
328	0.0004294194271
329	0.0004259116902
330	0.00042427551
331	0.0004222803611
332	0.0004168465367
333	0.0004135456283
334	0.0004125678028
335	0.0004064971302
336	0.0004035719553
337	0.0004020588614
338	0.0004006203274
339	0.0003966368073
340	0.0003908345437
341	0.0003857401599
342	0.0003843511792
343	0.0003812557991
344	0.00037696715
345	0.0003761606617
346	0.0003743161638
347	0.0003706092828
348	0.0003651245862
349	0.0003630806561
350	0.0003596128006
351	0.0003560757154
352	0.0003532610534
353	0.0003511791739
354	0.0003498064288
355	0.0003491613855
356	0.0003458098944
357	0.0003453367891
358	0.0003438718131
359	0.0003402041491
360	0.0003366630894
361	0.0003360358152
362	0.0003332650038
363	0.0003317690543
364	0.0003289297678
365	0.0003262655515
366	0.0003240041572
367	0.0003205379954
368	0.0003184290166
369	0.0003153715325
370	0.000314060671
371	0.0003116904374
372	0.0003089830296
373	0.00030864863
374	0.0003035516343
375	0.0003011198342
376	0.0002988395283
377	0.0002971443297
378	0.0002953052263
379	0.0002924444472
380	0.0002898772394
381	0.0002880398788
382	0.0002875421829
383	0.0002867344571
384	0.0002820916257
385	0.0002781279688
386	0.0002768601994
387	0.00027572425
388	0.000275346925
389	0.0002733625095
390	0.0002699945356
391	0.0002692801922
392	0.0002672266164
393	0.0002665231194
394	0.0002647903685
395	0.0002628213153
396	0.000262149067
397	0.0002609030239
398	0.0002582919552
399	0.0002573889402
400	0.0002556578856
401	0.0002519485337
402	0.0002495574677
403	0.0002482780898
404	0.000247084198
405	0.0002458824343
406	0.0002453277667
407	0.0002428708254
408	0.0002394348951
409	0.000237013572
410	0.0002338675555
411	0.0002332062342
412	0.0002317460091
413	0.0002307962639
414	0.0002296047511
415	0.0002267448881
416	0.0002243973775
417	0.000223829888
418	0.0002208266873
419	0.0002182694436
420	0.000214907716
421	0.0002135089995
422	0.0002114940718
423	0.0002089993557
424	0.0002080996344
425	0.0002054507608
426	0.0002033101699
427	0.00020059581
428	0.0001989085989
429	0.0001980950053
430	0.0001973223602
431	0.0001959175615
432	0.0001957293788
433	0.0001941383763
434	0.0001931652619
435	0.0001921050878
436	0.0001914275709
437	0.0001907107105
438	0.0001901117291
439	0.0001896426004
440	0.0001885157275
441	0.0001880372393
442	0.0001855977908
443	0.0001845943333
444	0.0001837285048
445	0.000182303073
446	0.0001812686329
447	0.000180669471
448	0.0001798605661
449	0.0001779658293
450	0.0001768836055
451	0.000176144467
452	0.0001736169325
453	0.0001725423787
454	0.000171234137
455	0.0001710022265
456	0.000170015283
457	0.0001694220209
458	0.0001690273449
459	0.000167410947
460	0.0001669409483
461	0.0001664392271
462	0.0001640877516
463	0.0001626853214
464	0.0001613653327
465	0.0001609677494
466	0.000159551789
467	0.0001578513346
468	0.0001565416283
469	0.00015560186
470	0.0001549776543
471	0.0001536861046
472	0.0001530842261
473	0.0001519396635
474	0.0001505473283
475	0.0001496877537
476	0.0001495391298
477	0.0001483123036
478	0.0001475428327
479	0.0001464888988
480	0.0001456656846
481	0.0001452313438
482	0.0001447157108
483	0.0001440082082
484	0.0001423075316
485	0.0001412660883
486	0.0001410565173
487	0.0001405977579
488	0.0001395621666
489	0.0001388800733
490	0.0001374927784
491	0.0001363441616
492	0.0001351041529
493	0.0001343656576
494	0.0001340307837
495	0.0001336792622
496	0.0001324745766
497	0.0001306835156
498	0.0001300593217
499	0.000129291716
500	0.0001286636525
501	0.0001277506971
502	0.0001272104626
503	0.00012661201
504	0.0001259939547
505	0.0001254844147
506	0.0001244765943
507	0.0001229367925
508	0.0001226173141
509	0.000121507185
510	0.0001205893716
511	0.0001198746102
512	0.000118910722
513	0.0001177291984
514	0.000117095224
515	0.0001156292927
516	0.0001151071129
517	0.0001147076583
518	0.0001142572698
519	0.0001138470211
520	0.000113599351
521	0.000113076464
522	0.0001121823173
523	0.0001119733774
524	0.0001112259016
525	0.0001103106403
526	0.0001088323377
527	0.0001084766885
528	0.0001081551881
529	0.0001073011492
530	0.0001065655689
531	0.0001058398542
532	0.0001049747161
533	0.0001041109125
534	0.0001034482532
535	0.0001027030185
536	0.0001021194696
537	0.0001008475239
538	0.0001006209594
539	9.990644851e-05
540	9.899954862e-05
541	9.851160204e-05
542	9.702251554e-05
543	9.676782745e-05
544	9.627498292e-05
545	9.565806907e-05
546	9.518171705e-05
547	9.50502799e-05
548	9.437521979e-05
549	9.407516131e-05
550	9.363303602e-05
551	9.302110272e-05
552	9.264356225e-05
553	9.162282081e-05
554	9.130103936e-05
555	9.086129264e-05
556	9.00137338e-05
557	8.93026733e-05
558	8.876830194e-05
559	8.821943129e-05
560	8.734035348e-05
561	8.622294252e-05
562	8.498290787e-05
563	8.447628518e-05
564	8.422806678e-05
565	8.357369595e-05
566	8.27601901e-05
567	8.21325905e-05
568	8.191156886e-05
569	8.131044764e-05
570	8.056031577e-05
571	8.004577724e-05
572	7.960121649e-05
573	7.879252936e-05
574	7.849174411e-05
575	7.824837342e-05
576	7.79950916e-05
577	7.786375511e-05
578	7.699505332e-05
579	7.670774625e-05
580	7.649710687e-05
581	7.6245406e-05
582	7.572967059e-05
583	7.542345321e-05
584	7.461338073e-05
585	7.376365179e-05
586	7.316386934e-05
587	7.229642073e-05
588	7.180058384e-05
589	7.137851987e-05
590	7.067686774e-05
591	7.011827392e-05
592	6.96048868e-05
593	6.9102516e-05
594	6.868736546e-05
595	6.852659935e-05
596	6.822736009e-05
597	6.780145043e-05
598	6.722703773e-05
599	6.651987458e-05
600	6.623656848e-05
601	6.574502887e-05
602	6.519160947e-05
603	6.44683397e-05
604	6.411194124e-05
605	6.35427751e-05
606	6.305576199e-05
607	6.266099308e-05
608	6.250528143e-05
609	6.229009503e-05
610	6.158395816e-05
611	6.144264269e-05
612	6.093191981e-05
613	6.079750744e-05
614	6.026855608e-05
615	6.004036652e-05
616	5.986700503e-05
617	5.941334873e-05
618	5.910836393e-05
619	5.857086161e-05
620	5.801159449e-05
621	5.759212021e-05
622	5.72732273e-05
623	5.680491793e-05
624	5.621095025e-05
625	5.581942718e-05
626	5.531337675e-05
627	5.472872618e-05
628	5.440386668e-05
629	5.384074795e-05
630	5.329892243e-05
631	5.305436183e-05
632	5.238690223e-05
633	5.200539127e-05
634	5.186116533e-05
635	5.150607094e-05
636	5.142041086e-05
637	5.093132627e-05
638	5.040722281e-05
639	5.026199716e-05
640	5.000386961e-05
641	4.987741497e-05
642	4.955447227e-05
643	4.933278847e-05
644	4.925578084e-05
645	4.887892641e-05
646	4.851725612e-05
647	4.807225615e-05
648	4.764165784e-05
649	4.718044243e-05
650	4.698628941e-05
651	4.689134105e-05
652	4.632837268e-05
653	4.5751314e-05
654	4.566150953e-05
655	4.521797627e-05
656	4.466888842e-05
657	4.442171471e-05
658	4.415364962e-05
659	4.399151873e-05
660	4.366688717e-05
661	4.356075344e-05
662	4.324137551e-05
663	4.29240893e-05
664	4.261217232e-05
665	4.208328505e-05
666	4.175629316e-05
667	4.146164028e-05
668	4.11295228e-05
669	4.101469489e-05
670	4.0928174e-05
671	4.068245463e-05
672	4.022617692e-05
673	4.012334167e-05
674	3.980339714e-05
675	3.953659063e-05
676	3.935560588e-05
677	3.88350093e-05
678	3.826617594e-05
679	3.808683044e-05
680	3.770892598e-05
681	3.755068507e-05
682	3.713903439e-05
683	3.687434201e-05
684	3.650663328e-05
685	3.626760232e-05
686	3.609436259e-05
687	3.575410219e-05
688	3.56205138e-05
689	3.533930214e-05
690	3.52259663e-05
691	3.501472815e-05
692	3.461019677e-05
693	3.409800455e-05
694	3.394068169e-05
695	3.36893564e-05
696	3.3606836e-05
697	3.339482346e-05
698	3.314964507e-05
699	3.296082633e-05
700	3.278206861e-05
701	3.253376285e-05
702	3.232362202e-05
703	3.21686797e-05
704	3.202440836e-05
705	3.172630533e-05
706	3.15151801e-05
707	3.136477008e-05
708	3.124876968e-05
709	3.098413969e-05
710	3.061224427e-05
711	3.033893159e-05
712	3.004885492e-05
713	2.984477022e-05
714	2.94543403e-05
715	2.929279763e-05
716	2.901706452e-05
717	2.884161175e-05
718	2.861432449e-05
719	2.849805078e-05
720	2.833467797e-05
721	2.810714788e-05
722	2.787226477e-05
723	2.777628982e-05
724	2.76433847e-05
725	2.746216613e-05
726	2.731720023e-05
727	2.722051251e-05
728	2.688833318e-05
729	2.679343008e-05
730	2.661337208e-05
731	2.627007088e-05
732	2.606899652e-05
733	2.58320812e-05
734	2.558542925e-05
735	2.544974473e-05
736	2.523004541e-05
737	2.505220544e-05
738	2.490676643e-05
739	2.487743948e-05
740	2.476853774e-05
741	2.461597696e-05
742	2.445035858e-05
743	2.417635599e-05
744	2.401526694e-05
745	2.380826488e-05
746	2.354396312e-05
747	2.347735494e-05
748	2.340824563e-05
749	2.324196338e-05
750	2.311746803e-05
751	2.294333325e-05
752	2.275485237e-05
753	2.254415574e-05
754	2.24226041e-05
755	2.237835978e-05
756	2.222784437e-05
757	2.20537022e-05
758	2.186032554e-05
759	2.166969067e-05
760	2.148288441e-05
761	2.131815504e-05
762	2.119903358e-05
763	2.114211735e-05
764	2.105449976e-05
765	2.085083567e-05
766	2.079337258e-05
767	2.065712778e-05
768	2.042121463e-05
769	2.033283984e-05
770	2.026965402e-05
771	2.010429089e-05
772	2.001524947e-05
773	1.993426036e-05
774	1.972541499e-05
775	1.958644844e-05
776	1.944682495e-05
777	1.93619195e-05
778	1.923425407e-05
779	1.913125513e-05
780	1.898997406e-05
781	1.893576467e-05
782	1.875934739e-05
783	1.858944446e-05
784	1.84480242e-05
785	1.830365125e-05
786	1.827587331e-05
787	1.811269121e-05
788	1.803449434e-05
789	1.793002484e-05
790	1.78494653e-05
791	1.779297407e-05
792	1.774956405e-05
793	1.766564326e-05
794	1.74837431e-05
795	1.743785682e-05
796	1.738686582e-05
797	1.733631516e-05
798	1.720349383e-05
799	1.712184177e-05
800	1.705407086e-05
801	1.694077571e-05
802	1.674268293e-05
803	1.663863112e-05
804	1.653703501e-05
805	1.6353331e-05
806	1.624640663e-05
807	1.611618653e-05
808	1.596644244e-05
809	1.58256102e-05
810	1.576050362e-05
811	1.566976984e-05
812	1.554068943e-05
813	1.544096875e-05
814	1.538500653e-05
815	1.529208367e-05
816	1.527023293e-05
817	1.522798161e-05
818	1.507445831e-05
819	1.503910174e-05
820	1.500081867e-05
821	1.487822185e-05
822	1.482802081e-05
823	1.463984878e-05
824	1.452179203e-05
825	1.432901549e-05
826	1.423037187e-05
827	1.41127472e-05
828	1.407281761e-05
829	1.390508981e-05
830	1.380247551e-05
831	1.366881675e-05
832	1.362953441e-05
833	1.348915528e-05
834	1.343641393e-05
835	1.329264938e-05
836	1.322190635e-05
837	1.306466548e-05
838	1.299420141e-05
839	1.294963025e-05
840	1.284130523e-05
841	1.273800415e-05
842	1.263247588e-05
843	1.256596407e-05
844	1.248864617e-05
845	1.240042867e-05
846	1.234451502e-05
847	1.22624697e-05
848	1.216734633e-05
849	1.212899232e-05
850	1.197422087e-05
851	1.188642044e-05
852	1.180642311e-05
853	1.175536228e-05
854	1.167313297e-05
855	1.164015955e-05
856	1.160312463e-05
857	1.152210405e-05
858	1.140217373e-05
859	1.133836328e-05
860	1.120530316e-05
861	1.106408682e-05
862	1.102688044e-05
863	1.095326979e-05
864	1.091600644e-05
865	1.085211106e-05
866	1.07610864e-05
867	1.068713108e-05
868	1.058247855e-05
869	1.051331239e-05
870	1.047526845e-05
871	1.043119603e-05
872	1.039498489e-05
873	1.033250452e-05
874	1.025547012e-05
875	1.018033047e-05
876	1.01373248e-05
877	1.008828288e-05
878	9.963736597e-06
879	9.910558106e-06
880	9.842217339e-06
881	9.76984685e-06
882	9.646502129e-06
883	9.570689813e-06
884	9.495403278e-06
885	9.431814757e-06
886	9.344590197e-06
887	9.264708807e-06
888	9.220718262e-06
889	9.122064395e-06
890	9.094235881e-06
891	9.035364348e-06
892	8.998888707e-06
893	8.953375783e-06
894	8.849249043e-06
895	8.787093442e-06
896	8.725573371e-06
897	8.682032245e-06
898	8.591786319e-06
899	8.56948765e-06
900	8.552009923e-06
901	8.517277128e-06
902	8.479953621e-06
903	8.34741087e-06
904	8.296728133e-06
905	8.25421484e-06
906	8.154898659e-06
907	8.081658124e-06
908	8.014079414e-06
909	7.96034569e-06
910	7.910341151e-06
911	7.829494515e-06
912	7.785538968e-06
913	7.73225469e-06
914	7.700144199e-06
915	7.645679107e-06
916	7.588237196e-06
917	7.573048471e-06
918	7.523774848e-06
919	7.493564498e-06
920	7.406132785e-06
921	7.358682205e-06
922	7.309536602e-06
923	7.208357413e-06
924	7.171021834e-06
925	7.146419353e-06
926	7.137675348e-06
927	7.091091756e-06
928	7.07511109e-06
929	7.015708183e-06
930	6.92875461e-06
931	6.902999061e-06
932	6.856531205e-06
933	6.844632609e-06
934	6.786405991e-06
935	6.735721718e-06
936	6.665881616e-06
937	6.610275886e-06
938	6.573085004e-06
939	6.491609179e-06
940	6.450783355e-06
941	6.41119996e-06
942	6.399212221e-06
943	6.342628428e-06
944	6.291621278e-06
945	6.243153707e-06
946	6.196017018e-06
947	6.175382663e-06
948	6.144790799e-06
949	6.076936198e-06
950	6.030182464e-06
951	5.991745233e-06
952	5.957970238e-06
953	5.914537346e-06
954	5.874979094e-06
955	5.818963019e-06
956	5.798002796e-06
957	5.766346761e-06
958	5.752391652e-06
959	5.738245583e-06
960	5.726520405e-06
961	5.693101877e-06
962	5.665720485e-06
963	5.62124513e-06
964	5.612293884e-06
965	5.577518399e-06
966	5.553730914e-06
967	5.535443939e-06
968	5.505885688e-06
969	5.489257124e-06
970	5.465459185e-06
971	5.455178676e-06
972	5.404366362e-06
973	5.396936425e-06
974	5.372052149e-06
975	5.340471429e-06
976	5.297636759e-06
977	5.272643922e-06
978	5.244163429e-06
979	5.178668367e-06
980	5.164529939e-06
981	5.144494522e-06
982	5.125981691e-06
983	5.065425772e-06
984	5.030745023e-06
985	5.000182521e-06
986	4.962686147e-06
987	4.911591653e-06
988	4.88411895e-06
989	4.858893592e-06
990	4.840923392e-06
991	4.818087271e-06
992	4.797627083e-06
993	4.737671565e-06
994	4.700417971e-06
995	4.67568069e-06
996	4.638469308e-06
997	4.630051161e-06
998	4.607348192e-06
999	4.557062915e-06
1000	4.551313575e-06
1001	4.528024246e-06
1002	4.503503902e-06
1003	4.447104581e-06
1004	4.411293804e-06
1005	4.390630344e-06
1006	4.375808963e-06
1007	4.348126786e-06
1008	4.270299701e-06
1009	4.262037144e-06
1010	4.228681963e-06
1011	4.192044372e-06
1012	4.163486733e-06
1013	4.149543121e-06
1014	4.126480618e-06
1015	4.100134548e-06
1016	4.074209249e-06
1017	4.055008524e-06
1018	4.034744877e-06
1019	3.997948155e-06
1020	3.972064053e-06
1021	3.958268342e-06
1022	3.919518815e-06
1023	3.882715932e-06
1024	3.87201047e-06
1025	3.841660706e-06
1026	3.800919435e-06
1027	3.765716541e-06
1028	3.73720373e-06
1029	3.720902187e-06
1030	3.703101653e-06
1031	3.684923528e-06
1032	3.667804754e-06
1033	3.659312311e-06
1034	3.623397948e-06
1035	3.609167374e-06
1036	3.584159552e-06
1037	3.57165717e-06
1038	3.551394351e-06
1039	3.513415215e-06
1040	3.49931533e-06
1041	3.484320169e-06
1042	3.458594347e-06
1043	3.433651249e-06
1044	3.420705009e-06
1045	3.408708091e-06
1046	3.39635433e-06
1047	3.349818374e-06
1048	3.342732671e-06
1049	3.315590286e-06
1050	3.274124407e-06
1051	3.256066637e-06
1052	3.228432747e-06
1053	3.209858604e-06
1054	3.176298915e-06
1055	3.146224337e-06
1056	3.123141369e-06
1057	3.107128507e-06
1058	3.08143008e-06
1059	3.059254679e-06
1060	3.052720145e-06
1061	3.018550963e-06
1062	3.004800142e-06
1063	2.975730276e-06
1064	2.950171405e-06
1065	2.921042877e-06
1066	2.894820607e-06
1067	2.885569019e-06
1068	2.860559213e-06
1069	2.849735991e-06
1070	2.824888084e-06
1071	2.810842155e-06
1072	2.805458267e-06
1073	2.78748351e-06
1074	2.784715313e-06
1075	2.764698082e-06
1076	2.744940414e-06
1077	2.712594868e-06
1078	2.696409993e-06
1079	2.687666192e-06
1080	2.673587677e-06
1081	2.657086973e-06
1082	2.626481003e-06
1083	2.598810314e-06
1084	2.585403922e-06
1085	2.576847221e-06
1086	2.545501247e-06
1087	2.530680466e-06
1088	2.514985685e-06
1089	2.493126831e-06
1090	2.483553565e-06
1091	2.465175759e-06
1092	2.448494536e-06
1093	2.428082826e-06
1094	2.409906175e-06
1095	2.383278422e-06
1096	2.371774568e-06
1097	2.358523905e-06
1098	2.34035587e-06
1099	2.330577991e-06
1100	2.315668242e-06
1101	2.294773513e-06
1102	2.271808081e-06
1103	2.268789481e-06
1104	2.246513578e-06
1105	2.226790719e-06
1106	2.206453484e-06
1107	2.19490202e-06
1108	2.191513004e-06
1109	2.178862966e-06
1110	2.164704116e-06
1111	2.145353266e-06
1112	2.13165552e-06
1113	2.116224675e-06
1114	2.111128936e-06
1115	2.101265699e-06
1116	2.080644343e-06
1117	2.073474496e-06
1118	2.064534887e-06
1119	2.05398474e-06
1120	2.0455876e-06
1121	2.041642092e-06
1122	2.033992026e-06
1123	2.019883018e-06
1124	2.012280596e-06
1125	1.997857013e-06
1126	1.982837353e-06
1127	1.971472892e-06
1128	1.9673934e-06
1129	1.943475181e-06
1130	1.920381205e-06
1131	1.901636117e-06
1132	1.896388161e-06
1133	1.885134698e-06
1134	1.880712946e-06
1135	1.868590349e-06
1136	1.852117919e-06
1137	1.842220624e-06
1138	1.83984693e-06
1139	1.829159804e-06
1140	1.823571637e-06
1141	1.817068647e-06
1142	1.811072926e-06
1143	1.787931235e-06
1144	1.776436181e-06
1145	1.764150749e-06
1146	1.755607013e-06
1147	1.744907572e-06
1148	1.733443301e-06
1149	1.713313013e-06
1150	1.685780217e-06
1151	1.673687425e-06
1152	1.659292179e-06
1153	1.637954106e-06
1154	1.631827302e-06
1155	1.622643153e-06
1156	1.613675396e-06
1157	1.59502527e-06
1158	1.588738937e-06
1159	1.576690894e-06
1160	1.556995924e-06
1161	1.548644741e-06
1162	1.539645173e-06
1163	1.535419452e-06
1164	1.527187623e-06
1165	1.50912384e-06
1166	1.496750111e-06
1167	1.482164082e-06
1168	1.470245894e-06
1169	1.465792059e-06
1170	1.450233979e-06
1171	1.438282222e-06
1172	1.421848922e-06
1173	1.4149943e-06
1174	1.409361395e-06
1175	1.395341884e-06
1176	1.385908837e-06
1177	1.374238407e-06
1178	1.364112019e-06
1179	1.358509397e-06
1180	1.34995101e-06
1181	1.340188268e-06
1182	1.336071928e-06
1183	1.3265493e-06
1184	1.313321125e-06
1185	1.299810681e-06
1186	1.296007784e-06
1187	1.284536264e-06
1188	1.279198599e-06
1189	1.267815705e-06
1190	1.25665342e-06
1191	1.253379677e-06
1192	1.244275896e-06
1193	1.2332731e-06
1194	1.226563205e-06
1195	1.214787349e-06
1196	1.207615223e-06
1197	1.205074248e-06
1198	1.199894757e-06
1199	1.193454629e-06
1200	1.182651396e-06
1201	1.177017862e-06
1202	1.165331555e-06
1203	1.159605801e-06
1204	1.148909576e-06
1205	1.143213749e-06
1206	1.137839088e-06
1207	1.131422576e-06
1208	1.129875356e-06
1209	1.119049524e-06
1210	1.111325682e-06
1211	1.107460409e-06
1212	1.10012822e-06
1213	1.095590993e-06
1214	1.083778225e-06
1215	1.074909052e-06
1216	1.068286041e-06
1217	1.062310959e-06
1218	1.057152924e-06
1219	1.048954935e-06
1220	1.042133552e-06
1221	1.039448826e-06
1222	1.029451441e-06
1223	1.026759196e-06
1224	1.023352566e-06
1225	1.014839807e-06
1226	1.007860005e-06
1227	9.998501838e-07
1228	9.981706386e-07
1229	9.912553811e-07
1230	9.892739628e-07
1231	9.755628968e-07
1232	9.717068147e-07
1233	9.702461152e-07
1234	9.632260354e-07
1235	9.531123806e-07
1236	9.451273176e-07
1237	9.394512207e-07
1238	9.34033537e-07
1239	9.265361352e-07
1240	9.158831023e-07
1241	9.085565902e-07
1242	9.058400841e-07
1243	8.972396506e-07
1244	8.919129564e-07
1245	8.83680558e-07
1246	8.762814099e-07
1247	8.741662021e-07
1248	8.696227498e-07
1249	8.632865572e-07
1250	8.623457806e-07
1251	8.534916497e-07
1252	8.519521552e-07
1253	8.473472096e-07
1254	8.457613695e-07
1255	8.420999433e-07
1256	8.373611563e-07
1257	8.341232214e-07
1258	8.288104947e-07
1259	8.241245962e-07
1260	8.195123566e-07
1261	8.128789932e-07
1262	8.056549843e-07
1263	7.973717422e-07
1264	7.896356506e-07
1265	7.870824705e-07
1266	7.857561628e-07
1267	7.800441395e-07
1268	7.746589328e-07
1269	7.705820608e-07
1270	7.643144116e-07
1271	7.612383657e-07
1272	7.566353415e-07
1273	7.507907062e-07
1274	7.493628633e-07
1275	7.482996999e-07
1276	7.407478058e-07
1277	7.392369232e-07
1278	7.343924609e-07
1279	7.320586956e-07
1280	7.280037333e-07
1281	7.247913886e-07
1282	7.174375959e-07
1283	7.123227422e-07
1284	7.060508292e-07
1285	6.975015757e-07
1286	6.941613596e-07
1287	6.929027801e-07
1288	6.897548876e-07
1289	6.83374163e-07
1290	6.798846051e-07
1291	6.769143963e-07
1292	6.720849163e-07
1293	6.693093381e-07
1294	6.620316924e-07
1295	6.595333694e-07
1296	6.572859805e-07
1297	6.519172344e-07
1298	6.456783051e-07
1299	6.406874398e-07
1300	6.348629513e-07
1301	6.270519846e-07
1302	6.245536578e-07
1303	6.191473329e-07
1304	6.145694202e-07
1305	6.130087938e-07
1306	6.095703267e-07
1307	6.000592007e-07
1308	5.975308753e-07
1309	5.893214992e-07
1310	5.876566247e-07
1311	5.844154039e-07
1312	5.820659953e-07
1313	5.771447968e-07
1314	5.724020244e-07
